node_id,mobile_id,stop_name,lon,lat,cell_100,cell_1000
GGB193500010,0,울산시외버스터미널,129.3392167,35.5364333,100_1166700_1728200,1000_1166000_1728000
GGB193500020,0,울산시외버스터미널,129.3386333,35.5360167,100_1166600_1728200,1000_1166000_1728000
GGB193500030,0,신복시외버스정류소,129.2624167,35.5506333,100_1159700_1729700,1000_1159000_1729000
GGB193500040,0,신복시외버스정류소,129.2625333,35.55115,100_1159700_1729700,1000_1159000_1729000
GGB193500050,0,태화,129.30725,35.5496333,100_1163800_1729600,1000_1163000_1729000
GGB193500060,0,태화,129.30735,35.54935,100_1163800_1729600,1000_1163000_1729000
GGB193500080,0,울산지방법원앞,129.2860167,35.5359167,100_1161900_1728100,1000_1161000_1728000
GGB193500090,0,공업탑,129.3047,35.5328833,100_1163600_1727800,1000_1163000_1727000
GGB277102977,0,범서IC(미정차),129.2836,35.6181333,100_1161500_1737200,1000_1161000_1737000
GGB277102978,0,범서IC(미정차),129.2836667,35.6175333,100_1161500_1737100,1000_1161000_1737000
GGB277102979,0,울산TG(미정차),129.2488667,35.5579333,100_1158500_1730500,1000_1158000_1730000
GGB277102980,0,울산TG(미정차),129.2493667,35.55835,100_1158500_1730500,1000_1158000_1730000
GGB277101206,0,언양휴게소(미정차),129.1406167,35.59815,100_1148600_1734800,1000_1148000_1734000
GGB277101207,0,언양휴게소(미정차),129.1386,35.5950833,100_1148400_1734400,1000_1148000_1734000
GGB277101208,0,언양JC(미정차),129.1303833,35.5686167,100_1147700_1731500,1000_1147000_1731000
GGB277101209,0,언양JC(미정차),129.1303833,35.5672667,100_1147700_1731300,1000_1147000_1731000
GGB277101210,0,서울산IC(미정차),129.1242833,35.5547,100_1147200_1729900,1000_1147000_1729000
GGB277101211,0,서울산IC(미정차),129.1242667,35.5537833,100_1147200_1729800,1000_1147000_1729000
GGB277101212,0,통도사IC(미정차),129.0956833,35.5003333,100_1144700_1723800,1000_1144000_1723000
GGB277101213,0,통도사IC(미정차),129.0958167,35.4998333,100_1144700_1723800,1000_1144000_1723000
GGB277103829,0,청량IC(미정차),129.2822,35.4787,100_1161600_1721700,1000_1161000_1721000
GGB277103830,0,청량IC(미정차),129.2815,35.4792833,100_1161600_1721800,1000_1161000_1721000
GGB277103831,0,온양IC(미정차),129.2605667,35.41345,100_1159800_1714500,1000_1159000_1714000
GGB277103832,0,온양IC(미정차),129.2608,35.41405,100_1159800_1714500,1000_1159000_1714000
GGB277103833,0,문수IC(미정차),129.2498167,35.5170333,100_1158600_1725900,1000_1158000_1725000
GGB277103834,0,문수IC(미정차),129.2492833,35.5174833,100_1158600_1726000,1000_1158000_1726000
USB192030904,30904,삼일초등학교앞,129.3446622,35.58050603,100_1167100_1733100,1000_1167000_1733000
USB192030905,30905,삼익세라믹앞,129.3413684,35.57771603,100_1166800_1732800,1000_1166000_1732000
USB192030906,30906,삼익세라믹앞,129.3415434,35.57718253,100_1166800_1732700,1000_1166000_1732000
USB192030907,30907,혜인학교,129.3382465,35.57424769,100_1166500_1732400,1000_1166000_1732000
USB192030908,30908,혜인학교,129.3393414,35.5746512,100_1166600_1732500,1000_1166000_1732000
USB192030909,30909,약사동행정복지센터앞,129.3353033,35.57211667,100_1166300_1732200,1000_1166000_1732000
USB192030910,30910,약사동행정복지센터앞,129.335622,35.57195593,100_1166300_1732200,1000_1166000_1732000
USB192030911,30911,남운아파트,129.330617,35.56875254,100_1165800_1731800,1000_1165000_1731000
USB192030912,30912,남운아파트,129.3300814,35.56749008,100_1165800_1731700,1000_1165000_1731000
USB192030913,30913,동덕현대복산아이파크,129.3282397,35.56520618,100_1165600_1731400,1000_1165000_1731000
USB192030914,30914,동덕현대복산아이파크,129.3287443,35.56535894,100_1165700_1731400,1000_1165000_1731000
USB192030915,30915,복산동행정복지센터앞,129.3258185,35.56315863,100_1165400_1731200,1000_1165000_1731000
USB192030916,30916,복산동행정복지센터앞,129.3251337,35.56271235,100_1165400_1731100,1000_1165000_1731000
USB192030917,30917,북정아파트앞,129.322555,35.56252835,100_1165100_1731100,1000_1165000_1731000
USB192030918,30918,북정아파트앞,129.322666,35.56225288,100_1165100_1731100,1000_1165000_1731000
USB192030919,30919,성안입구,129.3199866,35.56201369,100_1164900_1731000,1000_1164000_1731000
USB192030920,30920,성안입구,129.3200761,35.56172363,100_1164900_1731000,1000_1164000_1731000
USB192030921,30921,우정아이파크,129.309978,35.56214853,100_1164000_1731000,1000_1164000_1731000
USB192030922,30922,우정아이파크,129.3101,35.56187498,100_1164000_1731000,1000_1164000_1731000
USB192030923,30923,울산교육청,129.3029022,35.56182934,100_1163300_1731000,1000_1163000_1731000
USB192030924,30924,울산교육청,129.3040651,35.56148387,100_1163500_1730900,1000_1163000_1730000
USB192030925,30925,"함월고,종갓집도서관",129.297442,35.55968517,100_1162900_1730700,1000_1162000_1730000
USB192030926,30926,"함월고,종갓집도서관",129.2976415,35.55944686,100_1162900_1730700,1000_1162000_1730000
USB192030927,30927,중앙고입구,129.2838691,35.55774496,100_1161600_1730500,1000_1161000_1730000
USB192030928,30928,중앙고입구,129.2838915,35.55741677,100_1161600_1730500,1000_1161000_1730000
USB192030929,30935,테크노파크입구,129.281461,35.55808371,100_1161400_1730500,1000_1161000_1730000
USB192030930,30936,테크노파크입구,129.2811047,35.55770868,100_1161400_1730500,1000_1161000_1730000
USB192030932,73502,복산동행정복지센터앞,129.327116,35.56243751,100_1165500_1731100,1000_1165000_1731000
USB192030936,30937,울산교육청,129.3037928,35.56243947,100_1163400_1731100,1000_1163000_1731000
USB192030951,30951,에일린의뜰2차,129.3450012,35.58448152,100_1167100_1733600,1000_1167000_1733000
USB192030952,30952,에일린의뜰2차,129.3443266,35.58390731,100_1167100_1733500,1000_1167000_1733000
USB192030960,30960,"종갓집도서관,함월고",129.2970743,35.56065326,100_1162800_1730800,1000_1162000_1730000
USB192030961,30961,"종갓집도서관,함월고",129.2967232,35.5607148,100_1162800_1730800,1000_1162000_1730000
USB192030962,30962,"LH2단지,호반베르디움",129.2929674,35.56054311,100_1162400_1730800,1000_1162000_1730000
USB192030963,30963,"LH2단지,호반베르디움",129.2927472,35.55956058,100_1162400_1730700,1000_1162000_1730000
USB192030965,30965,동원로얄정문,129.2944136,35.56028323,100_1162600_1730800,1000_1162000_1730000
USB192030966,30966,동원로얄정문,129.2956531,35.5606296,100_1162700_1730800,1000_1162000_1730000
USB192031701,31701,중구청앞,129.3330448,35.56729488,100_1166100_1731600,1000_1166000_1731000
USB192031702,31702,중구청앞,129.3327216,35.56801373,100_1166000_1731700,1000_1166000_1731000
USB192031703,31703,홈플러스중구점,129.3363211,35.56365743,100_1166400_1731200,1000_1166000_1731000
USB192031704,31704,홈플러스중구점,129.3367448,35.56350415,100_1166400_1731200,1000_1166000_1731000
USB192031705,31705,신울산종합시장,129.3382733,35.56148719,100_1166600_1731000,1000_1166000_1731000
USB192031706,31706,신울산종합시장,129.3384782,35.56156543,100_1166600_1731000,1000_1166000_1731000
USB192031707,31707,반구1동행정복지센터앞,129.3410334,35.55632186,100_1166800_1730400,1000_1166000_1730000
USB192031708,31708,반구1동행정복지센터앞,129.341255,35.55645335,100_1166800_1730400,1000_1166000_1730000
USB192031709,31709,학남,129.3407161,35.55385036,100_1166800_1730200,1000_1166000_1730000
USB192031710,31710,학남,129.3408417,35.55329817,100_1166800_1730100,1000_1166000_1730000
USB192031711,40511,홈플러스,129.3375121,35.56488468,100_1166500_1731400,1000_1166000_1731000
USB192040501,40501,중부경찰서,129.3500157,35.57024574,100_1167600_1732000,1000_1167000_1732000
USB192040502,40502,중부경찰서,129.3503242,35.56985846,100_1167600_1732000,1000_1167000_1732000
USB192040503,40503,병영1동행정복지센터,129.3465758,35.56951235,100_1167300_1731900,1000_1167000_1731000
USB192040505,40505,병영사거리,129.3445303,35.56891542,100_1167100_1731800,1000_1167000_1731000
USB192040506,40506,병영사거리,129.3454389,35.56878908,100_1167200_1731800,1000_1167000_1731000
USB192040507,40507,평산초등학교,129.341462,35.56765829,100_1166800_1731700,1000_1166000_1731000
USB192040508,40508,평산초등학교,129.3420289,35.56753807,100_1166900_1731700,1000_1166000_1731000
USB192040509,40509,약사래미안아파트,129.3379643,35.56560158,100_1166500_1731500,1000_1166000_1731000
USB192040510,40510,약사래미안아파트/세무회계 이추,129.3387354,35.5656204,100_1166600_1731500,1000_1166000_1731000
USB192040512,40512,홈플러스중구점,129.3347612,35.56324391,100_1166200_1731200,1000_1166000_1731000
USB192040513,40513,울산MBC,129.3335414,35.56296231,100_1166100_1731200,1000_1166000_1731000
USB192040514,40514,울산mbc,129.3321758,35.56170028,100_1166000_1731000,1000_1166000_1731000
USB192040515,40515,계비고개,129.329126,35.5602968,100_1165700_1730900,1000_1165000_1730000
USB192040517,40517,한국건강관리협회,129.3263107,35.55745111,100_1165500_1730500,1000_1165000_1730000
USB192040518,40518,한국건강관리협회,129.3264378,35.55698686,100_1165500_1730500,1000_1165000_1730000
USB192040519,40519,번영교입구,129.3237293,35.55442584,100_1165200_1730200,1000_1165000_1730000
USB192040520,40520,중앙전통시장,129.324861,35.55530654,100_1165300_1730300,1000_1165000_1730000
USB192040666,63002,동명그린빌,129.313374,35.55886502,100_1164300_1730700,1000_1164000_1730000
USB192040694,63001,장미아파트,129.326291,35.56324673,100_1165500_1731200,1000_1165000_1731000
USB192062001,62001,풍암마을,129.2912898,35.58965575,100_1162200_1734000,1000_1162000_1734000
USB192062002,62002,풍암마을,129.2913758,35.5897473,100_1162200_1734100,1000_1162000_1734000
USB192062003,62003,성동마을회관,129.3032725,35.58697661,100_1163300_1733800,1000_1163000_1733000
USB192062004,62004,풍암종점,129.2941595,35.58979357,100_1162500_1734100,1000_1162000_1734000
USB195014011,14011,대안입구,129.4396961,35.63969201,100_1175600_1739900,1000_1175000_1739000
USB195014012,14012,대안입구,129.439667,35.63981214,100_1175600_1739900,1000_1175000_1739000
USB195014013,14013,신명천,129.4323229,35.64103328,100_1174900_1740000,1000_1174000_1740000
USB195014014,14014,신명천,129.4325468,35.64106705,100_1174900_1740000,1000_1174000_1740000
USB195014015,14015,대안입구(종점),129.440827,35.63964972,100_1175700_1739900,1000_1175000_1739000
USB195014101,14101,월드메르디앙2단지,129.3575573,35.64107562,100_1168100_1739900,1000_1168000_1739000
USB195014102,14102,월드메르디앙2단지,129.3576381,35.64129028,100_1168100_1739900,1000_1168000_1739000
USB195014103,14103,월드메르디앙1단지,129.3586709,35.64050558,100_1168200_1739800,1000_1168000_1739000
USB195014104,14104,월드메르디앙1단지,129.359927,35.64011874,100_1168300_1739800,1000_1168000_1739000
USB195014105,14105,매곡,129.360227,35.63970552,100_1168400_1739700,1000_1168000_1739000
USB195014107,14107,매곡,129.3636602,35.63933703,100_1168700_1739700,1000_1168000_1739000
USB195014108,14108,매곡,129.3635345,35.63938738,100_1168700_1739700,1000_1168000_1739000
USB195014110,14110,매곡,129.3618899,35.63985536,100_1168500_1739700,1000_1168000_1739000
USB195014111,14111,"매곡에일린의뜰1,2차",129.3633057,35.6363013,100_1168700_1739300,1000_1168000_1739000
USB195014112,14112,"매곡에일린의뜰1,2차",129.3635909,35.63703568,100_1168700_1739400,1000_1168000_1739000
USB195014113,14113,호계중학교정문,129.3603374,35.63449336,100_1168400_1739100,1000_1168000_1739000
USB195014114,14114,마동,129.3622882,35.63886107,100_1168600_1739600,1000_1168000_1739000
USB195014115,14115,마동,129.3621276,35.63870316,100_1168600_1739600,1000_1168000_1739000
USB195014201,14201,천곡,129.3257096,35.64574627,100_1165200_1740300,1000_1165000_1740000
USB195014202,14202,천곡,129.3258207,35.64579582,100_1165200_1740300,1000_1165000_1740000
USB195014203,14203,천곡회관앞,129.3293513,35.64273801,100_1165600_1740000,1000_1165000_1740000
USB195014204,14204,천곡회관앞,129.3294456,35.64279897,100_1165600_1740000,1000_1165000_1740000
USB195014205,14205,선창골못,129.3182866,35.65105064,100_1164600_1740900,1000_1164000_1740000
USB195014206,14206,선창골못,129.3180775,35.65126416,100_1164500_1740900,1000_1164000_1740000
USB195014207,14207,관문성입구,129.3142001,35.65300462,100_1164200_1741100,1000_1164000_1741000
USB195014208,14208,관문성입구,129.3143141,35.65306032,100_1164200_1741100,1000_1164000_1741000
USB195014209,14209,달천 아이파크1차,129.3297663,35.63425081,100_1165600_1739100,1000_1165000_1739000
USB195014210,14210,달천아이파크2차,129.3279907,35.63289873,100_1165500_1738900,1000_1165000_1738000
USB195014211,14211,달천 아이파크1차,129.3299553,35.63441954,100_1165600_1739100,1000_1165000_1739000
USB195014212,14212,달천아이파크2차,129.3282561,35.63295463,100_1165500_1738900,1000_1165000_1738000
USB195014213,14213,벽산블루밍,129.3289389,35.63729572,100_1165500_1739400,1000_1165000_1739000
USB195014214,14214,벽산블루밍,129.3286645,35.63701381,100_1165500_1739400,1000_1165000_1739000
USB195014215,14215,달천아이파크1차,129.3283678,35.63520394,100_1165500_1739200,1000_1165000_1739000
USB195014216,14216,대동아파트입구,129.3288823,35.63843438,100_1165500_1739500,1000_1165000_1739000
USB195014217,14217,대동아파트입구,129.3295198,35.63886356,100_1165600_1739600,1000_1165000_1739000
USB195014301,14301,우방아파트,129.3241587,35.63832227,100_1165100_1739500,1000_1165000_1739000
USB195014302,14302,우방아파트,129.323998,35.63826235,100_1165100_1739500,1000_1165000_1739000
USB195014303,14303,대동아파트앞,129.3272743,35.6387595,100_1165400_1739600,1000_1165000_1739000
USB195014304,14304,대동아파트앞,129.3273589,35.63899077,100_1165400_1739600,1000_1165000_1739000
USB195014306,14306,천곡마을입구,129.3303868,35.6391097,100_1165700_1739600,1000_1165000_1739000
USB195014307,14307,천곡마을입구,129.3315126,35.63913474,100_1165800_1739600,1000_1165000_1739000
USB195014308,14308,천곡마을입구,129.3312289,35.63943978,100_1165800_1739600,1000_1165000_1739000
USB195014309,14309,일지리버아파트,129.3386315,35.63874481,100_1166400_1739600,1000_1166000_1739000
USB195014310,14310,일지리버아파트,129.338662,35.63900149,100_1166400_1739600,1000_1166000_1739000
USB195014311,14311,황토방아파트,129.3253395,35.63872296,100_1165200_1739500,1000_1165000_1739000
USB195014312,14312,황토방아파트,129.3256583,35.63896506,100_1165200_1739600,1000_1165000_1739000
USB195014401,14401,상안중학교,129.3297912,35.62740388,100_1165600_1738300,1000_1165000_1738000
USB195014402,14402,상안중학교,129.3297862,35.62769652,100_1165600_1738300,1000_1165000_1738000
USB195014403,14403,양지마을,129.3319852,35.62464598,100_1165900_1738000,1000_1165000_1738000
USB195014404,14404,양지마을,129.3319196,35.62514283,100_1165800_1738100,1000_1165000_1738000
USB195014405,14405,동산,129.3298468,35.61617946,100_1165700_1737100,1000_1165000_1737000
USB195014406,14406,동산,129.3299965,35.61629327,100_1165700_1737100,1000_1165000_1737000
USB195014407,14407,샛터,129.3381869,35.61540105,100_1166400_1737000,1000_1166000_1737000
USB195014408,14408,샛터,129.3381631,35.61559128,100_1166400_1737000,1000_1166000_1737000
USB195014501,14501,그린카운티입구,129.3254427,35.63066832,100_1165200_1738700,1000_1165000_1738000
USB195014502,14502,달천회관앞(종점),129.3151644,35.63075376,100_1164300_1738600,1000_1164000_1738000
USB195014503,14503,달천농공단지내,129.3139821,35.63654322,100_1164200_1739300,1000_1164000_1739000
USB195014504,14504,달천농공단지내,129.3160526,35.63880957,100_1164400_1739500,1000_1164000_1739000
USB195014505,14505,대방마을입구,129.3113369,35.61586942,100_1164000_1737000,1000_1164000_1737000
USB195014506,14506,대방마을입구,129.3114702,35.61585291,100_1164000_1737000,1000_1164000_1737000
USB195014507,14507,달천농공단지입구,129.3168586,35.63148055,100_1164500_1738700,1000_1164000_1738000
USB195014508,14508,달천농공단지입구,129.3166845,35.63132711,100_1164500_1738700,1000_1164000_1738000
USB195014509,14509,달천회관앞(기점),129.3149749,35.63066161,100_1164300_1738600,1000_1164000_1738000
USB195014510,14510,달천회관앞,129.3148041,35.63036085,100_1164300_1738600,1000_1164000_1738000
USB195014511,14511,진덕골,129.3124666,35.62662393,100_1164100_1738200,1000_1164000_1738000
USB195014512,14512,진덕골,129.3123674,35.62645361,100_1164100_1738200,1000_1164000_1738000
USB195014513,14513,대방마을,129.31195,35.61906735,100_1164000_1737300,1000_1164000_1737000
USB195014514,14514,대방마을,129.3122163,35.61957498,100_1164100_1737400,1000_1164000_1737000
USB195014516,14516,숯고개,129.3113734,35.61445497,100_1164000_1736800,1000_1164000_1736000
USB195014517,14517,가대입구,129.3115642,35.6110984,100_1164000_1736500,1000_1164000_1736000
USB195014518,14518,가대입구,129.3116909,35.61100919,100_1164000_1736500,1000_1164000_1736000
USB195014519,14519,가대구회관앞,129.3115291,35.60911184,100_1164000_1736200,1000_1164000_1736000
USB192062006,62006,성동마을회관,129.3031742,35.58692144,100_1163300_1733800,1000_1163000_1733000
USB192062100,62100,귀신고래바위,129.292204,35.57690312,100_1162300_1732600,1000_1162000_1732000
USB192062101,62101,길촌마을내,129.2902521,35.57728557,100_1162200_1732700,1000_1162000_1732000
USB192062102,62102,길촌마을내,129.2901405,35.57723819,100_1162200_1732700,1000_1162000_1732000
USB192062103,62103,길촌마을입구,129.2945757,35.57611123,100_1162600_1732600,1000_1162000_1732000
USB192062104,62104,길촌마을입구,129.2944617,35.57627109,100_1162500_1732600,1000_1162000_1732000
USB192062105,62105,점주가든,129.3009237,35.57195989,100_1163100_1732100,1000_1163000_1732000
USB192062106,62106,점주가든,129.3007836,35.57192393,100_1163100_1732100,1000_1163000_1732000
USB192062107,62107,당수나무,129.2913324,35.57667079,100_1162300_1732600,1000_1162000_1732000
USB192062108,62108,당수나무,129.2913469,35.57650157,100_1162300_1732600,1000_1162000_1732000
USB192062109,62109,귀신고래바위,129.2922653,35.57698966,100_1162300_1732600,1000_1162000_1732000
USB192062201,62201,방송대 후문,129.3143165,35.57936153,100_1164300_1732900,1000_1164000_1732000
USB192062202,62202,방송대 후문,129.3142672,35.57951679,100_1164300_1733000,1000_1164000_1733000
USB192062301,62301,애니원고등학교,129.3204064,35.57814787,100_1164900_1732800,1000_1164000_1732000
USB192062302,62302,애니원 고등학교,129.3204694,35.57823727,100_1164900_1732800,1000_1164000_1732000
USB192062402,62402,라이온스앞,129.3184084,35.57368945,100_1164700_1732300,1000_1164000_1732000
USB192062403,62403,라이온스앞,129.3183804,35.57355424,100_1164700_1732300,1000_1164000_1732000
USB192062501,62501,내약사마을1,129.3237843,35.58349013,100_1165200_1733400,1000_1165000_1733000
USB192062502,62502,내약사마을1,129.323992,35.58338394,100_1165200_1733400,1000_1165000_1733000
USB192062503,62503,내약마을,129.3258493,35.5828822,100_1165400_1733400,1000_1165000_1733000
USB192062504,62504,내약마을,129.325926,35.58296181,100_1165400_1733400,1000_1165000_1733000
USB192062505,62505,내약사마을입구,129.3302214,35.58389395,100_1165800_1733500,1000_1165000_1733000
USB192062506,62506,내약사마을입구,129.3302019,35.58396586,100_1165800_1733500,1000_1165000_1733000
USB192062510,62510,솔밭가든,129.3203207,35.58136237,100_1164900_1733200,1000_1164000_1733000
USB192062511,62511,솔밭가든,129.3207443,35.58142182,100_1164900_1733200,1000_1164000_1733000
USB192062703,62703,약사동행정복지센터,129.3373994,35.57012951,100_1166500_1732000,1000_1166000_1732000
USB192062704,62704,약사동행정복지센터,129.3373949,35.57025799,100_1166500_1732000,1000_1166000_1732000
USB192062705,62705,약사중학교,129.3394921,35.56954234,100_1166600_1731900,1000_1166000_1731000
USB192062706,62706,약사중학교,129.3395267,35.56967989,100_1166600_1731900,1000_1166000_1731000
USB192062801,62801,푸르지오2차아파트,129.3462607,35.56529231,100_1167300_1731400,1000_1167000_1731000
USB192062802,62802,푸르지오2차아파트,129.3458739,35.56511078,100_1167200_1731400,1000_1167000_1731000
USB192062803,62803,푸르지오아파트,129.3492871,35.56528604,100_1167500_1731400,1000_1167000_1731000
USB192062804,62804,푸르지오아파트,129.3487939,35.5651044,100_1167500_1731400,1000_1167000_1731000
USB192062805,62805,남외중학교앞,129.3489391,35.56686826,100_1167500_1731600,1000_1167000_1731000
USB192062806,62806,남외중학교앞,129.3487708,35.56703669,100_1167500_1731600,1000_1167000_1731000
USB192062807,62807,동천야외물놀이장,129.3509056,35.5674125,100_1167700_1731700,1000_1167000_1731000
USB192062808,62808,동천야외물놀이장,129.3512338,35.56746579,100_1167700_1731700,1000_1167000_1731000
USB192062809,62809,삼환나우빌,129.3520439,35.56438527,100_1167800_1731300,1000_1167000_1731000
USB192062810,62810,삼환나우빌,129.3522358,35.56482079,100_1167800_1731400,1000_1167000_1731000
USB192063001,40744,농협앞,129.3120532,35.558019,100_1164200_1730600,1000_1164000_1730000
USB192063002,40695,동광약국,129.3260797,35.56352663,100_1165400_1731200,1000_1165000_1731000
USB192063003,63003,동덕현대아파트,129.3271568,35.56469842,100_1165500_1731300,1000_1165000_1731000
USB192063101,63101,유곡중학교,129.3011183,35.55869733,100_1163200_1730600,1000_1163000_1730000
USB192063102,63102,유곡중학교,129.3012139,35.55880927,100_1163200_1730600,1000_1163000_1730000
USB192063103,63103,동덕현대아파트,129.3035267,35.55707577,100_1163400_1730500,1000_1163000_1730000
USB192063104,63104,동덕현대아파트,129.3037901,35.5568306,100_1163400_1730400,1000_1163000_1730000
USB192063105,63105,축산농협,129.3069197,35.55645234,100_1163700_1730400,1000_1163000_1730000
USB192063106,63106,축산농협,129.3062551,35.55664429,100_1163700_1730400,1000_1163000_1730000
USB192063107,63107,"태화시장,우정선경2차",129.3086441,35.55643778,100_1163900_1730400,1000_1163000_1730000
USB192063108,63108,"태화시장,우정선경2차",129.3086153,35.5563046,100_1163900_1730400,1000_1163000_1730000
USB192063109,63109,우정시장,129.3102522,35.55593536,100_1164000_1730300,1000_1164000_1730000
USB192063110,63110,E편한세상,129.3040535,35.55896637,100_1163500_1730700,1000_1163000_1730000
USB192063111,63111,강원마트,129.3139792,35.55632279,100_1164400_1730400,1000_1164000_1730000
USB192063112,63119,축산농협,129.3066793,35.55673077,100_1163700_1730400,1000_1163000_1730000
USB192063113,63113,목살골목,129.3159684,35.55711824,100_1164500_1730500,1000_1164000_1730000
USB192063114,63114,목살골목,129.3159433,35.55724865,100_1164500_1730500,1000_1164000_1730000
USB192063115,63115,양사초등학교,129.317775,35.55778567,100_1164700_1730600,1000_1164000_1730000
USB192063116,63116,유곡푸르지오,129.3054178,35.55925843,100_1163600_1730700,1000_1163000_1730000
USB192063117,63117,울산시립미술관,129.3197638,35.55756433,100_1164900_1730500,1000_1164000_1730000
USB192063118,63118,유곡푸르지오,129.3053795,35.55939392,100_1163600_1730700,1000_1163000_1730000
USB192063120,63112,E편한세상,129.3032133,35.55873925,100_1163400_1730600,1000_1163000_1730000
USB192063121,63121,유곡교,129.2996207,35.56025864,100_1163000_1730800,1000_1163000_1730000
USB192063202,63202,우정아이파크,129.3102036,35.56055984,100_1164000_1730900,1000_1164000_1730000
USB192066701,66701,우정2공영주차장,129.3149755,35.55549242,100_1164500_1730300,1000_1164000_1730000
USB192066702,66702,우정2공영주차장,129.3148084,35.55564494,100_1164400_1730300,1000_1164000_1730000
USB192066703,66703,목살골목입구,129.3167254,35.55606947,100_1164600_1730400,1000_1164000_1730000
USB192066704,66704,성남동매일마트,129.3175984,35.55575354,100_1164700_1730300,1000_1164000_1730000
USB192066705,66705,우정동행정복지센터입구,129.3127628,35.55529493,100_1164300_1730300,1000_1164000_1730000
USB192066802,66802,국민은행사거리,129.3174445,35.55503388,100_1164700_1730300,1000_1164000_1730000
USB192066803,66803,시계탑사거리,129.3207105,35.55508709,100_1165000_1730300,1000_1165000_1730000
USB192066807,66807,번영로입구,129.3240426,35.5557057,100_1165300_1730300,1000_1165000_1730000
USB195014522,14522,가대회관앞,129.3138983,35.60475877,100_1164300_1735800,1000_1164000_1735000
USB195014523,14523,시례동,129.3240103,35.59661329,100_1165200_1734900,1000_1165000_1734000
USB195014529,14529,버덩길,129.3122457,35.60619984,100_1164100_1735900,1000_1164000_1735000
USB195014530,14530,버덩길,129.3123558,35.60630477,100_1164100_1735900,1000_1164000_1735000
USB195014531,14531,주연동,129.3206046,35.59755002,100_1164900_1735000,1000_1164000_1735000
USB195014532,14532,주연동,129.3206391,35.59764386,100_1164900_1735000,1000_1164000_1735000
USB195014602,14602,상안마을,129.3374266,35.62169386,100_1166300_1737700,1000_1166000_1737000
USB195014701,14701,상방마을,129.3655059,35.58089253,100_1169000_1733200,1000_1169000_1733000
USB195014702,14702,상방마을,129.3658904,35.58111242,100_1169000_1733200,1000_1169000_1733000
USB195014703,14703,연암,129.3691482,35.58024981,100_1169300_1733100,1000_1169000_1733000
USB195014704,14704,연암,129.3682912,35.5808479,100_1169200_1733200,1000_1169000_1733000
USB195014805,14805,명촌동,129.3567636,35.55755882,100_1168200_1730600,1000_1168000_1730000
USB195014806,14806,명촌동,129.3570042,35.55775563,100_1168300_1730600,1000_1168000_1730000
USB195014807,14807,평창리비에르3차,129.3544746,35.55337989,100_1168000_1730100,1000_1168000_1730000
USB195014808,14808,평창리비에르3차,129.3546716,35.55325482,100_1168100_1730100,1000_1168000_1730000
USB195014809,14809,우정교회,129.3571846,35.55970223,100_1168300_1730800,1000_1168000_1730000
USB195014816,14816,롯데마트진장점,129.3564213,35.57567072,100_1168200_1732600,1000_1168000_1732000
USB195014817,14817,롯데마트진장점,129.3567231,35.57589958,100_1168200_1732600,1000_1168000_1732000
USB195014818,14818,농수산물유통센터정문,129.3565952,35.57821644,100_1168200_1732900,1000_1168000_1732000
USB195014819,14819,울산우편집중국앞,129.3568309,35.57369618,100_1168200_1732400,1000_1168000_1732000
USB195014820,14820,울산우편집중국앞,129.356534,35.57347167,100_1168200_1732400,1000_1168000_1732000
USB195014821,14821,차량등록사업소입구,129.3569517,35.57112903,100_1168200_1732100,1000_1168000_1732000
USB195014822,14822,차량등록사업소입구,129.3558744,35.57059076,100_1168100_1732000,1000_1168000_1732000
USB195014824,14824,농수산물유통센터정문,129.3562867,35.57860001,100_1168100_1732900,1000_1168000_1732000
USB195014826,14826,차량등록사업소입구,129.357703,35.57032816,100_1168300_1732000,1000_1168000_1732000
USB195019007,19007,연암,129.3691833,35.58047781,100_1169300_1733200,1000_1169000_1733000
USB195020201,20201,쌍용아진그린타운3차,129.3358784,35.63068256,100_1166200_1738700,1000_1166000_1738000
USB195020203,20203,쌍용아진그린타운2차,129.3399863,35.630266,100_1166600_1738600,1000_1166000_1738000
USB195020204,20204,쌍용아진그린타운2차,129.3386148,35.63084795,100_1166400_1738700,1000_1166000_1738000
USB195020205,20205,쌍용아진 그린타운1차,129.342756,35.62864594,100_1166800_1738500,1000_1166000_1738000
USB195020206,20206,쌍용아진 그린타운1차,129.3412249,35.62933436,100_1166700_1738500,1000_1166000_1738000
USB195020207,20207,홈플러스북구점,129.3452664,35.62911332,100_1167000_1738500,1000_1167000_1738000
USB195020208,20208,홈플러스북구점,129.3446262,35.62929389,100_1167000_1738500,1000_1167000_1738000
USB195020210,20210,상안초등학교앞,129.3349658,35.63451977,100_1166100_1739100,1000_1166000_1739000
USB195020211,20211,쇠부리체육센터,129.3335919,35.63631397,100_1166000_1739300,1000_1166000_1739000
USB195020212,20212,쇠부리체육센터,129.3337006,35.63652979,100_1166000_1739300,1000_1166000_1739000
USB195020213,20213,상안초등학교,129.3350857,35.63283793,100_1166100_1738900,1000_1166000_1738000
USB195020214,20214,상안초등학교,129.334711,35.63352995,100_1166100_1739000,1000_1166000_1739000
USB195020216,20216,쌍용아진그린타운4차,129.3353368,35.63141616,100_1166100_1738800,1000_1166000_1738000
USB195024201,24201,성내,129.4010898,35.52490682,100_1172300_1727100,1000_1172000_1727000
USB195024202,24202,성내,129.3992633,35.52391917,100_1172200_1726900,1000_1172000_1726000
