sttn_id,sttn_nm,emd_nm,lon,lat
3103924,서부성원상떼빌북문,서부동,129.4264735,35.5262901
3103925,서부성원상떼빌북문,서부동,129.4264735,35.5262901
3103941,쇠평어린이공원,동부동,129.4346335,35.55214463
3104067,동구청사거리,화정동,129.4163695,35.50424793
3104103,서부패밀리110동,서부동,129.4316628,35.52740644
3104104,서부패밀리110동,서부동,129.4316628,35.52740644
3104123,남목1동,서부동,129.4255749,35.53932548
3104143,지웰시티자이,서부동,129.4286858,35.5265519
3104144,지웰시티자이,서부동,129.4286858,35.5265519
3104213,주전어린이공원앞,주전동,129.4512887,35.55185521
3104287,현대백화점,서부동,129.3353271,35.54058394
3104288,농수산물시장,화정동,129.4199371,35.49875271
3104314,쇠평마을,동부동,129.4296678,35.55781242
3100004,화봉쌍용예가,화봉동,129.3675651,35.5937771
3100005,화봉휴먼시아2단지,화봉동,129.367681,35.59401247
3100008,진장중학교,진장동,129.3571482,35.56389247
3100009,진장중학교,진장동,129.3571482,35.56389247
3100010,성골마을,어물동,129.4517601,35.57215032
3100011,성골마을,어물동,129.4517601,35.57215032
3100014,한성미트뱅크,진장동,129.3568633,35.56811494
3100015,한성미트뱅크,진장동,129.3568633,35.56811494
3100016,농수산물종합유통센터후문,화봉동,129.3555815,35.58080876
3100017,농수산물종합유통센터후문,연암동,129.3555815,35.58080876
3100057,현대자동차2공장,양정동,129.3814236,35.55275555
3100058,현대자동차2공장,양정동,129.3814236,35.55275555
3100066,달천농공단지입구,달천동,129.3168586,35.63148055
3100067,달천농공단지입구,달천동,129.3168586,35.63148055
3100070,효문동행정복지센터,연암동,129.3602169,35.57763815
3100071,효문동행정복지센터,연암동,129.3602169,35.57763815
3100095,농소2동행정복지센터,신천동,129.3468652,35.63796895
3100096,농소2동행정복지센터,신천동,129.3468652,35.63796895
3100097,농소1동행정복지센터,호계동,129.3553959,35.6221163
3100098,농소1동행정복지센터,호계동,129.3553959,35.6221163
3100132,달천아이파크2차,달천동,129.3279907,35.63289873
3100133,달천아이파크2차,달천동,129.3279907,35.63289873
3100134,달천아이파크1차,달천동,129.3283678,35.63520394
3100135,달천아이파크1차,달천동,129.3283678,35.63520394
3100183,산하,산하동,129.4408778,35.62886357
3100184,산하,산하동,129.4408778,35.62886357
3100185,매곡푸르지오아파트,매곡동,129.3524965,35.64393142
3100186,매곡푸르지오아파트,매곡동,129.3524965,35.64393142
3100190,극동스타클래스,신천동,129.3233035,35.5448986
3100191,극동스타클래스,신천동,129.3233035,35.5448986
3100236,쌍용아진그린타운4차,천곡동,129.3353368,35.63141616
3100239,홈플러스북구점,상안동,129.3452664,35.62911332
3100240,홈플러스북구점,상안동,129.3452664,35.62911332
3100253,쇠부리체육센터,천곡동,129.3335919,35.63631397
3100254,쇠부리체육센터,천곡동,129.3335919,35.63631397
3100286,롯데마트진장점,진장동,129.3564213,35.57567072
3100287,롯데마트진장점,진장동,129.3564213,35.57567072
3100289,신기회관,매곡동,129.3565425,35.6437178
3100290,신기회관,매곡동,129.3565425,35.6437178
3100303,상안초등학교,천곡동,129.3350857,35.63283793
3100304,상안초등학교,천곡동,129.3350857,35.63283793
3100460,천곡사거리,신천동,129.3451199,35.63934623
3100461,천곡사거리,신천동,129.3451199,35.63934623
3100480,유아교육진흥원,송정동,129.3536033,35.60453949
3100481,유아교육진흥원,송정동,129.3536033,35.60453949
3100489,그린카운티입구,달천동,129.3254427,35.63066832
3100490,그린카운티입구,달천동,129.3254427,35.63066832
3100503,성혜마을,시례동,129.3452245,35.59630868
3100517,창좌입구,시례동,129.34773,35.60406491
3100527,샛터,상안동,129.3381869,35.61540105
3100533,동산,상안동,129.3298468,35.61617946
3100546,연암사거리,연암동,129.3629423,35.5767383
3100549,덕양산업,연암동,129.3627714,35.58011832
3100550,덕양산업,연암동,129.3627714,35.58011832
3100558,울산경제일자리진흥원,효문동,129.3605972,35.57196906
3100561,농소운동장,호계동,129.3560204,35.62065757
3100562,농소운동장,호계동,129.3560204,35.62065757
3100587,자동차선적장2,염포동,129.3912307,35.52446482
3100588,자동차선적장1,염포동,129.3914777,35.52358671
3100606,울산경제일자리진흥원,연암동,129.3605972,35.57196906
3100648,구남마을,신현동,129.4296179,35.59225177
3100649,신전마을,신현동,129.4307473,35.59814074
3100650,달곡마을,무룡동,129.4327721,35.60468723
3100651,주렴,무룡동,129.4370202,35.60831278
3100652,강동동행정복지센터,정자동,129.4455696,35.61346985
3100653,아진비치아파트,정자동,129.4473212,35.61948247
3100654,북정자,정자동,129.446071,35.6212841
3100655,산음,산하동,129.4428211,35.62466622
3100656,화암입구,산하동,129.440218,35.63198924
3100657,화암,산하동,129.4120744,35.47789887
3100658,대안입구,신명동,129.4396961,35.63969201
3100659,신명마을,신명동,129.4401735,35.64285482
3100660,공암입구,신명동,129.4413924,35.64551273
3100662,신명마을,신명동,129.4401735,35.64285482
3100663,대안입구,신명동,129.4396961,35.63969201
3100664,화암,산하동,129.4120744,35.47789887
3100665,화암입구,산하동,129.440218,35.63198924
3100666,산음,산하동,129.4428211,35.62466622
3100667,북정자,정자동,129.446071,35.6212841
3100668,아진비치아파트,정자동,129.4473212,35.61948247
3100669,강동동행정복지센터,정자동,129.4455696,35.61346985
3100670,주렴,무룡동,129.4370202,35.60831278
3100671,달곡마을,무룡동,129.4327721,35.60468723
3100673,구남마을,신현동,129.4296179,35.59225177
3100813,쌍용아진그린타운2차,상안동,129.3399863,35.630266
3100814,쌍용아진그린타운3차,천곡동,129.3358784,35.63068256
3100816,쌍용아진그린타운2차,천곡동,129.3399863,35.630266
3100818,효문사거리,진장동,129.3635697,35.56130862
3100843,일지리버아파트,천곡동,129.3386315,35.63874481
3100845,천곡,천곡동,129.3257096,35.64574627
3100848,일지리버아파트,천곡동,129.3386315,35.63874481
3100850,천곡마을입구,천곡동,129.3303868,35.6391097
3100856,원동현대아파트,신천동,129.3452342,35.63279224
3100862,진덕골,달천동,129.3124666,35.62662393
3100877,상안중학교,상안동,129.3297912,35.62740388
3100881,원동현대아파트,신천동,129.3452342,35.63279224
3100988,매곡현대아파트,매곡동,129.3548475,35.64269834
3100997,매곡현대아파트,매곡동,129.3548475,35.64269834
3100998,벽산아파트,연암동,129.3408225,35.54613675
3100999,LG진로아파트,연암동,129.3658864,35.5856997
3101000,LG진로아파트,연암동,129.3658864,35.5856997
3101001,벽산아파트,연암동,129.3408225,35.54613675
3101002,울산공항,화봉동,129.3575055,35.59276622
3101004,원지마을입구,창평동,129.3549704,35.60884294
3101005,농소공영차고지,창평동,129.3571923,35.61150538
3101006,차일마을,창평동,129.3573658,35.61649877
3101007,농소중학교,호계동,129.3542568,35.62395002
3101008,시장2리,호계동,129.3510609,35.62738901
3101009,신천,신천동,129.3506787,35.6316587
3101011,약수마을,중산동,129.3427918,35.64713573
3101013,화정마을,중산동,129.3408329,35.65723971
3101014,이화마을,중산동,129.3391081,35.66165809
3101015,메아리학교,중산동,129.3392449,35.6651625
3101022,메아리학교,중산동,129.3392449,35.6651625
3101023,이화마을,중산동,129.3391081,35.66165809
3101024,화정마을,중산동,129.3408329,35.65723971
3101025,약수마을,중산동,129.3427918,35.64713573
3101027,신천,신천동,129.3506787,35.6316587
3101028,시장2리,호계동,129.3510609,35.62738901
3101029,농소중학교,호계동,129.3542568,35.62395002
3101030,차일마을,창평동,129.3573658,35.61649877
3101031,농소공영차고지,창평동,129.3571923,35.61150538
3101032,원지마을입구,창평동,129.3549704,35.60884294
3101034,울산공항,화봉동,129.3575055,35.59276622
3101247,북구청앞,연암동,129.3594932,35.58267618
3101250,화봉시장,연암동,129.3655203,35.58819516
3101252,연암동,연암동,129.3679297,35.58219868
3101254,원연암마을,연암동,129.363486,35.57387749
3101255,대신강업,효문동,129.367066,35.57145155
3101256,SJG세종,효문동,129.3673599,35.56943639
3101257,효문초등학교,효문동,129.3706415,35.56518514
3101260,효문초등학교,효문동,129.3706415,35.56518514
3101261,SJG세종,효문동,129.3673599,35.56943639
3101262,대신강업,효문동,129.367066,35.57145155
3101265,연암동,연암동,129.3679297,35.58219868
3101267,화봉시장,연암동,129.3655203,35.58819516
3101270,북구청앞,연암동,129.3594932,35.58267618
3101288,구암마을,어물동,129.4523687,35.57518955
3101289,금천마을,당사동,129.4522224,35.58024541
3101290,튜릭아트박물관,당사동,129.455223,35.58182235
3101291,당사마을,당사동,129.4558927,35.58532198
3101292,우가마을,당사동,129.4622812,35.59399527
3101293,윗우가마을,당사동,129.4628334,35.5975659
3101294,제전마을,구유동,129.457688,35.60515139
3101297,판지마을,구유동,129.4559391,35.61224209
3101300,정자,정자동,129.4477752,35.61536685
3101302,판지마을,구유동,129.4559391,35.61224209
3101304,제전입구,구유동,129.4571169,35.60686044
3101305,제전마을,구유동,129.457688,35.60515139
3101306,윗우가마을,당사동,129.4628334,35.5975659
3101307,우가마을,당사동,129.4622812,35.59399527
3101308,당사마을,당사동,129.4558927,35.58532198
3101309,튜릭아트박물관,당사동,129.455223,35.58182235
3101310,금천마을,당사동,129.4522224,35.58024541
3101311,구암마을,어물동,129.4523687,35.57518955
3101353,연암,연암동,129.3691482,35.58024981
3101354,상방마을,연암동,129.3655059,35.58089253
3101355,북구청남문,연암동,129.3613571,35.58087701
3101388,북구청남문,연암동,129.3613571,35.58087701
3101389,상방마을,연암동,129.3655059,35.58089253
3101390,연암,연암동,129.3691482,35.58024981
3101424,효문사거리,진장동,129.3635697,35.56130862
3101483,성내,염포동,129.4010898,35.52490682
3101484,염포동,염포동,129.3963722,35.52830504
3101485,신전,염포동,129.3894475,35.53470865
3101488,아랫율동,양정동,129.379093,35.55667177
3101490,효정고등학교입구,효문동,129.3734066,35.56003431
3101491,영산공업사,효문동,129.3692803,35.56058927
3101492,효문사거리,진장동,129.3635697,35.56130862
3101532,효문사거리,진장동,129.3635697,35.56130862
3101533,합동공업사,효문동,129.3680976,35.56100659
3101534,효정고등학교입구,효문동,129.3734066,35.56003431
3101536,아랫율동,양정동,129.379093,35.55667177
3101539,신전,염포동,129.3894475,35.53470865
3101540,염포동,염포동,129.3963722,35.52830504
3101541,성내,염포동,129.4010898,35.52490682
3101562,천곡마을입구,천곡동,129.3303868,35.6391097
3101569,모듈화산업단지입구,연암동,129.3743822,35.57793861
3101576,상연암,연암동,129.3764941,35.5781734
3101577,모듈화산업단지입구,연암동,129.3743822,35.57793861
3102060,상안초등학교,천곡동,129.3350857,35.63283793
3102084,성혜마을,시례동,129.3452245,35.59630868
3102085,창좌입구,시례동,129.34773,35.60406491
3102086,샛터,상안동,129.3381869,35.61540105
3102089,금천마을입구,어물동,129.4519752,35.58016737
3102090,금천마을회관,어물동,129.4494572,35.57961962
3102105,금천마을입구,당사동,129.4519752,35.58016737
3102119,차량등록사업소입구,진장동,129.3569517,35.57112903
3102120,차량등록사업소입구,진장동,129.3569517,35.57112903
3102124,자동차부품혁신센터,매곡동,129.3635095,35.65000495
3102133,일신정밀,매곡동,129.3634139,35.64585846
3102139,메가마트,진장동,129.1152159,35.54771107
3102140,메가마트,진장동,129.1152159,35.54771107
3102201,황토전경로당,어물동,129.4317528,35.57951939
3102205,천곡마을입구,천곡동,129.3303868,35.6391097
3102215,평창리비에르3차,명촌동,129.3544746,35.55337989
3102216,평창리비에르3차,명촌동,129.3544746,35.55337989
3102219,명촌동입구,진장동,129.3586316,35.56086668
3102223,명촌동,진장동,129.3567636,35.55755882
3102224,명촌동,진장동,129.3567636,35.55755882
3102239,천곡마을입구,천곡동,129.3303868,35.6391097
3102559,매곡휴먼시아,매곡동,129.3506223,35.64345618
3102560,매곡휴먼시아,매곡동,129.3506223,35.64345618
3102595,벽산블루밍,천곡동,129.3289389,35.63729572
3102596,벽산블루밍,천곡동,129.3289389,35.63729572
3102602,월드메르디앙2단지,매곡동,129.3575573,35.64107562
3102603,월드메르디앙2단지,매곡동,129.3575573,35.64107562
3102604,월드메르디앙1단지,매곡동,129.3586709,35.64050558
3102605,월드메르디앙1단지,매곡동,129.3586709,35.64050558
3102613,당사군부대,당사동,129.4619993,35.58595785
3102656,엠코타운,신천동,129.3471381,35.64403137
3102658,매곡중학교,매곡동,129.3497297,35.64509825
3102659,매곡중학교,매곡동,129.3497297,35.64509825
3102660,매곡119안전센터,매곡동,129.3580677,35.64963508
3102661,매곡119안전센터,중산동,129.3580677,35.64963508
3102662,매곡,매곡동,129.360227,35.63970552
3102677,광장교회,매곡동,129.3575363,35.64193339
3102718,신현동,신현동,129.4188472,35.5896673
3102752,연암배면교차로,연암동,129.369979,35.57760898
3102798,농소공영차고지,창평동,129.3571923,35.61150538
3102799,호계주공아파트,호계동,129.3566423,35.63054907
3102800,유황사우나,호계동,129.3577276,35.6285842
3102816,성내,염포동,129.4010898,35.52490682
3102936,유황사우나,호계동,129.3577276,35.6285842
3102955,대동아파트입구,천곡동,129.3288823,35.63843438
3102956,대동아파트입구,천곡동,129.3288823,35.63843438
3102985,약수윗마을,중산동,129.3519439,35.65185793
3103003,화봉고등학교,화봉동,129.3699092,35.59383284
3103004,화봉고등학교,화봉동,129.3699092,35.59383284
3103005,화봉휴먼시아3단지,화봉동,129.3655203,35.59403596
3103006,화봉휴먼시아3단지,화봉동,129.3655203,35.59403596
3103007,송정초등학교,화봉동,129.3651016,35.59076503
3103009,동아청구아파트앞,화봉동,129.3659004,35.58880968
3103010,동아청구아파트앞,화봉동,129.3659004,35.58880968
3103020,달천아이파크1차,천곡동,129.3283678,35.63520394
3103048,우정교회,진장동,129.3571846,35.55970223
3103108,푸르지오1차,산하동,129.4357695,35.63705674
3103109,푸르지오1차,산하동,129.4357695,35.63705674
3103221,푸르지오2차,산하동,129.438882,35.6247522
3103222,푸르지오2차,산하동,129.438882,35.6247522
3103223,강동중학교,산하동,129.4373625,35.62896219
3103224,강동중학교,산하동,129.4373625,35.62896219
3103233,현대출고교차로,효문동,129.3771773,35.55998144
3103246,차량등록사업소입구,진장동,129.3569517,35.57112903
3103259,버덩길,가대동,129.3122457,35.60619984
3103368,신명(달맞이휴게소),신명동,129.4455753,35.64757
3103452,강동서희스타힐스,산하동,129.4376272,35.63635185
3103453,강동서희스타힐스,산하동,129.4376272,35.63635185
3103454,강동초등학교,산하동,129.4372445,35.63174523
3103455,강동초등학교,산하동,129.4372445,35.63174523
3103461,현대파크맨션,매곡동,129.3544846,35.64574958
3103462,현대파크맨션,매곡동,129.3544846,35.64574958
3103465,오토밸리줌파크,중산동,129.348956,35.65403509
3103466,약수윗마을,중산동,129.3519439,35.65185793
3103529,매곡푸르지오1차,매곡동,129.3527273,35.64573957
3103530,매곡푸르지오1차,매곡동,129.3527273,35.64573957
3103531,약수윗마을,중산동,129.3519439,35.65185793
3103532,중산초등학교,중산동,129.3518037,35.65056311
3103641,광장교회,매곡동,129.3575363,35.64193339
3103651,농소1동도서관,호계동,129.3547662,35.62934796
3103652,농소1동도서관,호계동,129.3547662,35.62934796
3103672,신명휴게소,신명동,129.448132,35.65140594
3103699,정자사거리,정자동,129.4472175,35.61469825
3103709,마동,매곡동,129.3622882,35.63886107
3103785,호계한양수자인,호계동,129.3601062,35.62276116
3103795,제일풍경채,송정동,129.3696122,35.60470412
3103796,제일풍경채정문,송정동,129.3680866,35.60377724
3103797,금강펜테리움2차,송정동,129.3663351,35.60358015
3103798,한양수자인,송정동,129.363094,35.60254804
3103800,박상진의사송정역사공원,송정동,129.3610205,35.60270008
3103801,송정동,송정동,129.3549408,35.60102995
3103804,화봉초등학교,화봉동,129.3666554,35.59588085
3103805,한라비발디,화봉동,129.3665005,35.59804123
3103806,반도유보라정문,송정동,129.3658729,35.60153066
3103807,송정하우스디,송정동,129.3654178,35.60382816
3103808,북부소방서,송정동,129.3688227,35.60674024
3103809,반도유보라정문,송정동,129.3658729,35.60153066
3103810,금강펜테리움,화봉동,129.3662863,35.5980337
3103811,화봉초등학교,화봉동,129.3666554,35.59588085
3103814,황토방아파트,천곡동,129.3253395,35.63872296
3103826,울산공항정문,화봉동,129.3561384,35.59246757
3103853,지당마을,송정동,129.3554536,35.6030665
3103857,지당마을,송정동,129.3554536,35.6030665
3103860,홈골,호계동,129.3628325,35.62992685
3103861,울산북부경찰서,화봉동,129.3711176,35.59799614
3103883,박상진의사송정역사공원,송정동,129.3610205,35.60270008
3103884,송정하우스디,송정동,129.3654178,35.60382816
3103885,호반베르디움,송정동,129.3608908,35.60377913
3103886,호반베르디움,송정동,129.3608908,35.60377913
3103887,한양수자인,송정동,129.363094,35.60254804
3103888,고헌초등학교,송정동,129.3705162,35.60130421
3103909,곡리마을,송정동,129.3659671,35.60606202
3103915,반도유보라,송정동,129.3677448,35.60355489
3103916,제일풍경채,송정동,129.3696122,35.60470412
3103917,곡리마을,송정동,129.3659671,35.60606202
3103918,북부소방서,송정동,129.3688227,35.60674024
3103932,호계중학교,호계동,129.3595507,35.6319335
3103936,농소농협하나로마트,신천동,129.3494177,35.63472065
3103937,농소농협하나로마트,신천동,129.3494177,35.63472065
3103939,와우시티교,신천동,129.3513848,35.636961
3104016,U스타시티일동미라주,중산동,129.3537876,35.65270601
3104052,공공산후조리원,호계동,129.3644195,35.63127638
3104053,공공산후조리원,호계동,129.3644195,35.63127638
3104054,송정LH1단지,화봉동,129.366241,35.59946927
3104059,중산중앙로교차로,중산동,129.3512126,35.65307573
3104084,울산송정푸르지오,화봉동,129.3705603,35.59972747
3104085,한라비발디정문,화봉동,129.3688736,35.59756501
3104086,한라비발디정문,화봉동,129.3688736,35.59756501
3104087,고헌중학교,송정동,129.3616499,35.59938293
3104088,고헌중학교,송정동,129.3616499,35.59938293
3104091,대안입구,신명동,129.4396961,35.63969201
3104095,U스타시티일동미라주,중산동,129.3537876,35.65270601
3104096,산하중앙사거리,산하동,129.4387992,35.63608409
3104097,산하중앙사거리,산하동,129.4387992,35.63608409
3104101,활어직판장,정자동,129.4505367,35.61817323
3104121,송정동행정복지센터,화봉동,129.3650248,35.59258541
3104130,선창골,천곡동,129.3233605,35.64783321
3104131,선창골,천곡동,129.3233605,35.64783321
3104219,강변효성해링턴,명촌동,129.3534725,35.55689131
3104228,명촌차고지(기점),명촌동,129.3605786,35.55236195
3104229,명촌차고지(종점),명촌동,129.360804,35.55245413
3104237,신천리플렉스,신천동,129.3556789,35.63510413
3104238,신천리플렉스,신천동,129.3556789,35.63510413
3104239,호계주공1단지,호계동,129.3580428,35.63216551
3104240,호계주공1단지,호계동,129.3580428,35.63216551
3104282,북울산역앞,창평동,129.3710866,35.61391303
3104283,북울산역앞,창평동,129.3710866,35.61391303
2642677,서생농협,서생면,129.3232945,35.34812072
3100032,서생면행정복지센터입구,서생면,129.3250119,35.34958376
3100033,서생면행정복지센터입구,서생면,129.3250119,35.34958376
3100034,간절곶,서생면,129.3552643,35.35942564
3100035,간절곶,서생면,129.3552643,35.35942564
3100036,진목회관,범서읍,129.2088558,35.57218852
3100037,진목회관,범서읍,129.2088558,35.57218852
3100039,진목,범서읍,129.2126533,35.57252434
3100040,입암,범서읍,129.225533,35.57243172
3100041,입암,범서읍,129.225533,35.57243172
3100042,울산과학기술원정문,범서읍,129.1953332,35.57193713
3100044,울산과학기술원입구,범서읍,129.2000054,35.57204069
3100045,울산과학기술원입구,범서읍,129.2000054,35.57204069
3100046,울산과학기술원,범서읍,129.1917766,35.57375317
3100047,사연,범서읍,129.2023183,35.57199401
3100048,범서읍행정복지센터,범서읍,129.2309499,35.56871983
3100049,범서읍행정복지센터,범서읍,129.2309499,35.56871983
3100050,대성농수산,서생면,129.3529471,35.3704536
3100051,대성농수산,서생면,129.3529471,35.3704536
3100064,천상청구제네스아파트,범서읍,129.2237936,35.56202184
3100065,천상청구제네스아파트,범서읍,129.2237936,35.56202184
3100105,반정삼거리,웅촌면,129.2292404,35.49202746
3100110,한국제지,온산읍,129.3468663,35.41076678
3100112,코스모화학,온산읍,129.3382342,35.41785231
3100113,코스모화학,온산읍,129.3382342,35.41785231
3100118,이진마을입구,온산읍,129.3512234,35.42795534
3100119,이진마을입구,온산읍,129.3512234,35.42795534
3100122,S-oil동문입구,온산읍,129.3503702,35.44257172
3100123,S-oil동문입구,온산읍,129.3503702,35.44257172
3100124,세진중공업,온산읍,129.351231,35.42337408
3100125,세진중공업,온산읍,129.351231,35.42337408
3100128,KG케미칼,온산읍,129.3512224,35.4323129
3100129,KG케미칼,온산읍,129.3512224,35.4323129
3100157,굿모닝힐,범서읍,129.239977,35.57748329
3100158,굿모닝힐,범서읍,129.239977,35.57748329
3100167,범서파출소,범서읍,129.2439284,35.5716826
3100168,범서파출소,범서읍,129.2439284,35.5716826
3100173,주공1단지,범서읍,129.2482122,35.56974077
3100174,주공1단지,범서읍,129.2482122,35.56974077
3100177,반정삼거리,청량읍,129.2292404,35.49202746
3100199,선바위입구,범서읍,129.2344331,35.57876354
3100208,내사,범서읍,129.2669367,35.58689506
3100209,내사,범서읍,129.2669367,35.58689506
3100241,대복입구울산예고,웅촌면,129.217036,35.48410884
3100242,대복입구울산예고,웅촌면,129.217036,35.48410884
3100267,대복입구,웅촌면,129.2168384,35.48479248
3100268,대복입구,웅촌면,129.2168384,35.48479248
3100306,온양체육공원,온양읍,129.2806854,35.42701491
3100307,온양체육공원,온양읍,129.2806854,35.42701491
3100326,갈티마을입구,청량읍,129.2734025,35.52700899
3100329,춘해보건대학교,웅촌면,129.1956571,35.45916048
3100330,춘해보건대학교,웅촌면,129.1956571,35.45916048
3100331,대리마을,범서읍,129.172015,35.66348528
3100332,대리마을,범서읍,129.172015,35.66348528
3100340,삼정초등학교,청량읍,129.2329554,35.49206878
3100341,문수경기장,청량읍,129.2572321,35.53425145
3100342,문수경기장,청량읍,129.2572321,35.53425145
3100553,구영교,범서읍,129.2485135,35.56028288
3100554,구영교,범서읍,129.2485135,35.56028288
3100555,현대2차아파트,범서읍,129.2359682,35.57072405
3100556,현대2차아파트,범서읍,129.2359682,35.57072405
3100565,동지마을,청량읍,129.2835346,35.48723842
3100593,(주)TCT제2공장,온산읍,129.333938,35.46128879
3100594,(주)TCT제2공장,온산읍,129.333938,35.46128879
3100684,한솔그린빌,웅촌면,129.2124002,35.49010116
3100685,대복구판장,웅촌면,129.2138988,35.48778069
3100686,대복구판장,웅촌면,129.2138988,35.48778069
3100687,한솔그린빌,웅촌면,129.2124002,35.49010116
3100693,남부노인복지관,온양읍,129.2980154,35.40753621
3100694,술마교,서생면,129.3109131,35.40295131
3100696,술마,서생면,129.3211106,35.39651628
3100697,서생교,서생면,129.3322315,35.39245805
3100698,화정마을,서생면,129.3408329,35.65723971
3100699,솔개마을,서생면,129.3464375,35.3731814
3100700,송정마을,서생면,129.3533431,35.36701234
3100701,평동,서생면,129.3531798,35.35794526
3100702,산자골,서생면,129.3471035,35.3562291
3100703,나사리,서생면,129.3411728,35.35767904
3100704,나사리입구,서생면,129.3347177,35.35699915
3100705,서생중학교,서생면,129.3294515,35.35074593
3100706,신암입구,서생면,129.320664,35.34706744
3100707,신리,서생면,129.1104047,35.59775318
3100709,서생교량,서생면,129.3039619,35.34429921
3100710,연산마을,서생면,129.2998284,35.34382442
3100711,서생농협구동지점,서생면,129.2948674,35.34616132
3100712,서생농협구동지점,서생면,129.2948674,35.34616132
3100713,연산마을,서생면,129.2998284,35.34382442
3100714,서생교량,서생면,129.3039619,35.34429921
3100716,신리,서생면,129.1104047,35.59775318
3100717,신암입구,서생면,129.320664,35.34706744
3100719,나사리입구,서생면,129.3347177,35.35699915
3100720,나사리,서생면,129.3411728,35.35767904
3100721,산자골,서생면,129.3471035,35.3562291
3100722,평동,서생면,129.3531798,35.35794526
3100723,송정마을,서생면,129.3533431,35.36701234
3100724,솔개마을,서생면,129.3464375,35.3731814
3100725,화정마을,서생면,129.3408329,35.65723971
3100728,내회,서생면,129.3134215,35.39993619
3100729,술마교,서생면,129.3109131,35.40295131
3100730,남부노인복지관,온양읍,129.2980154,35.40753621
3100744,제일물산입구,온산읍,129.3373552,35.42836527
3100746,산성마을,온산읍,129.3288088,35.42841214
3100747,산성마을,온산읍,129.3288088,35.42841214
3100749,제일물산입구,온산읍,129.3373552,35.42836527
3100770,대진,웅촌면,129.2055141,35.45631487
3100771,하대마을,웅촌면,129.2012508,35.45022717
3100772,중대마을,웅촌면,129.1973961,35.4445001
3100773,상대마을,웅촌면,129.1920494,35.43917218
3100807,상대마을,웅촌면,129.1920494,35.43917218
3100808,중대마을,웅촌면,129.1973961,35.4445001
3100809,하대마을,웅촌면,129.2012508,35.45022717
3100885,오복회관,웅촌면,129.2215388,35.4734732
3100886,석천마을,웅촌면,129.2347963,35.47048161
3100891,석천마을,웅촌면,129.2347963,35.47048161
3100893,울산구치소입구,청량읍,129.254413,35.53195545
3100894,영해마을,청량읍,129.2448777,35.52555348
3100896,율현마을,청량읍,129.2366704,35.50965044
3100898,오복마을,웅촌면,129.2195041,35.47500669
3100899,웅촌,웅촌면,129.2086445,35.46422266
3100900,서중회관,웅촌면,129.2026322,35.46292275
3100902,검단마을,웅촌면,129.1846352,35.45622239
3100903,괴천삼거리,웅촌면,129.1797479,35.45345024
3100904,검단분교,웅촌면,129.1771444,35.45808015
3100905,암곡마을,웅촌면,129.1748218,35.46325726
3100908,검단분교,웅촌면,129.1771444,35.45808015
3100909,괴천,웅촌면,129.1755567,35.45083599
3100910,괴천,웅촌면,129.1755567,35.45083599
3100913,새검단,웅촌면,129.1894065,35.45622301
3100914,서중회관,웅촌면,129.2026322,35.46292275
3100915,웅촌,웅촌면,129.2086445,35.46422266
3100916,오복마을,웅촌면,129.2195041,35.47500669
3100918,율현마을,청량읍,129.2366704,35.50965044
3100920,영해마을,청량읍,129.2448777,35.52555348
3100921,울산구치소입구,청량읍,129.254413,35.53195545
3100922,덕정마을,청량읍,129.2983744,35.48498436
3100924,양동마을,청량읍,129.2921134,35.46688309
3100925,원동마을,온양읍,129.2900829,35.45910209
3100926,망양역,온양읍,129.2890304,35.45490226
3100927,덕신입구,온산읍,129.2836789,35.43785576
3100928,외고산옹기마을,온양읍,129.2807273,35.43429002
3100929,남창입구,온양읍,129.2808956,35.42043577
3100930,온양우체국,온양읍,129.2816836,35.41706921
3100931,남창고등학교,온양읍,129.2784612,35.41688244
3100932,대안사거리,온양읍,129.2826361,35.41431841
3100936,솔밭마을,온양읍,129.2880858,35.40869501
3100937,울산온천,온양읍,129.2946088,35.4079554
3100938,울산온천,온양읍,129.2946088,35.4079554
3100939,솔밭마을,온양읍,129.2880858,35.40869501
3100943,대안사거리,온양읍,129.2826361,35.41431841
3100944,남창고등학교,온양읍,129.2784612,35.41688244
3100945,남창,온양읍,129.280812,35.4171571
3100946,온양읍행정복지센터,온양읍,129.2807765,35.41976694
3100947,외고산옹기마을,온양읍,129.2807273,35.43429002
3100949,망양역,온양읍,129.2890304,35.45490226
3100950,원동마을,온양읍,129.2900829,35.45910209
3100951,양동마을,청량읍,129.2921134,35.46688309
3100953,덕정마을,청량읍,129.2983744,35.48498436
3100954,덕하삼거리,청량읍,129.3063649,35.49475895
3100955,덕하시장앞,청량읍,129.3071946,35.49188875
3100957,청백교앞,청량읍,129.3088748,35.48106162
3100958,용암마을,청량읍,129.3157786,35.46927089
3100959,신촌마을,청량읍,129.3209706,35.46803416
3100961,처용마을입구,온산읍,129.3323154,35.46613472
3100964,S-oil정문,온산읍,129.3343787,35.44659771
3100967,백골부대성역지,온산읍,129.3243631,35.43467206
3100970,울산기술공업고등학교앞,온산읍,129.3066327,35.43767876
3100971,울산기술공업고등학교앞,온산읍,129.3066327,35.43767876
3100974,백골부대성역지,온산읍,129.3243631,35.43467206
3100976,화산119센터,온산읍,129.3344421,35.44180614
3100977,S-oil정문,온산읍,129.3343787,35.44659771
3100979,회학마을입구,온산읍,129.3338882,35.45574223
3100980,처용마을입구,온산읍,129.3323154,35.46613472
